movie_id|average_rating
    9205|          3.32
    9206|          3.75
    9207|          3.16
    9208|          3.92
    9209|          2.64
    9210|           3.3
    9211|          2.37
    9212|          3.71
    9213|          3.13
    9214|           2.4
    9215|          3.48
    9216|          3.13
    9217|          3.53
    9218|          3.66
    9219|          2.42
    9220|          2.93
    9221|          3.38
    9222|          3.28
    9223|           3.3
    9224|          3.57
    9225|          2.83
    9226|          2.92
    9227|          2.99
    9228|          3.67
    9229|          3.52
    9230|          3.41
    9231|          3.32
    9232|          2.96
    9233|          2.95
    9234|          3.21
    9235|          3.47
    9236|          4.12
    9237|          3.54
    9238|          3.13
    9239|          2.77
    9240|          3.39
    9241|          3.54
    9242|          3.91
    9243|          3.44
    9244|          2.63
    9245|           2.0
    9246|          3.86
    9247|          3.82
    9248|          3.18
    9249|          2.78
    9250|          3.49
    9251|          2.01
    9252|          3.01
    9253|          3.18
    9254|          4.01
    9255|           3.0
    9256|          3.16
    9257|          3.31
    9258|          2.95
    9259|          3.08
    9260|          3.86
    9261|          3.03
    9262|           3.0
    9263|          3.04
    9264|          2.69
    9265|          3.44
    9266|          3.13
    9267|          2.85
    9268|          3.03
    9269|          2.35
    9270|          3.23
    9271|          3.38
    9272|          3.13
    9273|          2.27
    9274|          3.96
    9275|           2.9
    9276|           3.1
    9277|          2.96
    9278|           2.5
    9279|          3.32
    9280|          2.79
    9281|          3.39
    9282|          3.13
    9283|          3.26
    9284|          1.64
    9285|          3.56
    9286|          3.75
    9287|          2.34
    9288|          3.22
    9289|          3.59
    9290|          3.06
    9291|          2.96
    9292|          3.89
    9293|          3.27
    9294|          3.56
    9295|          3.69
    9296|          3.89
    9297|          3.51
    9298|          3.44
    9299|          2.72
    9300|          2.04
    9301|          3.02
    9302|          2.04
    9303|           3.4
    9304|          3.19
    9305|          3.26
    9306|          2.93
    9307|          3.82
    9308|          2.76
    9309|           3.0
    9310|          3.54
    9311|          3.64
    9312|          3.02
    9313|          2.47
    9314|          3.48
    9315|          2.33
    9316|           2.8
    9317|          3.38
    9318|          2.67
    9319|          3.12
    9320|          3.74
    9321|          3.34
    9322|          3.74
    9323|          3.41
    9324|          3.77
    9325|          3.12
    9326|           4.2
    9327|          4.06
    9328|          3.14
    9329|          3.51
    9330|          4.01
    9331|          2.55
    9332|          3.68
    9333|          2.32
    9334|          3.67
    9335|          2.69
    9336|          2.45
    9337|          3.82
    9338|          3.11
    9339|          2.35
    9340|           3.4
    9341|          2.57
    9342|          2.98
    9343|          2.65
    9344|          3.13
    9345|          3.41
    9346|          3.24
    9347|          3.86
    9348|          3.65
    9349|          2.17
    9350|          3.87
    9351|          3.52
    9352|          2.66
    9353|          2.71
    9354|          3.72
    9355|          3.44
    9356|          3.09
    9357|          2.87
    9358|          1.67
    9359|          3.58
    9360|          2.92
    9361|          2.38
    9362|          3.27
    9363|          3.48
    9364|          2.91
    9365|           3.0
    9366|          3.15
    9367|          3.22
    9368|          3.45
    9369|          2.85
    9370|          3.84
    9371|          3.27
    9372|          1.97
    9373|          2.99
    9374|          3.29
    9375|           2.4
    9376|          3.38
    9377|          3.59
    9378|          3.89
    9379|          3.75
    9380|          3.43
    9381|          3.81
    9382|          3.89
    9383|          3.22
    9384|          3.17
    9385|          2.87
    9386|          2.43
    9387|          2.51
    9388|           2.9
    9389|          2.74
    9390|          3.15
    9391|          2.43
    9392|          3.55
    9393|          3.84
    9394|          3.45
    9395|          3.72
    9396|          3.09
    9397|          3.88
    9398|           3.5
    9399|          2.99
    9400|          3.02
    9401|          2.03
    9402|           2.4
    9403|          2.07
    9404|          3.18
    9405|          2.31
    9406|           3.7
    9407|          3.28
    9408|          3.14
    9409|          3.19
    9410|          2.87
    9411|          2.96
    9412|          1.86
    9413|          3.02
    9414|          3.45
    9415|          3.38
    9416|          3.62
    9417|          2.83
    9418|          4.05
    9419|           3.2
    9420|           2.1
    9421|           3.0
    9422|          3.17
    9423|          3.32
    9424|          3.25
    9425|          3.21
    9426|          3.99
    9427|          3.46
    9428|          3.65
    9429|          3.19
    9430|          2.89
    9431|          2.56
    9432|          3.18
    9433|          4.05
    9434|           2.9
    9435|          2.78
    9436|          4.45
    9437|          3.18
    9438|          3.56
    9439|          2.17
    9440|           3.8
    9441|          2.44
    9442|          3.56
    9443|          3.41
    9444|          3.38
    9445|          3.76
    9446|          2.16
    9447|          3.19
    9448|          3.64
    9449|          3.21
    9450|          2.93
    9451|          2.38
    9452|           2.5
    9453|           3.4
    9454|          2.61
    9455|          3.61
    9456|          3.79
    9457|          3.21
    9458|          3.53
    9459|          3.37
    9460|          3.62
    9461|          2.47
    9462|          2.83
    9463|          3.72
    9464|          3.01
    9465|          3.47
    9466|          3.09
    9467|          2.23
    9468|          3.41
    9469|          2.65
    9470|          3.01
    9471|          3.69
    9472|          3.95
    9473|          2.69
    9474|          3.83
    9475|          3.72
    9476|          2.07
    9477|          3.01
    9478|          1.84
    9479|          3.76
    9480|          2.88
    9481|          3.69
    9482|          3.81
    9483|          4.17
    9484|           2.5
    9485|          3.79
    9486|          3.78
    9487|          3.95
    9488|          2.49
    9489|          3.08
    9490|          3.51
    9491|          3.31
    9492|          3.62
    9493|          2.66
    9494|           2.4
    9495|          3.05
    9496|          3.31
    9497|           3.6
    9498|          3.93
    9499|          3.69
    9500|          2.87
    9501|          2.37
    9502|          2.76
    9503|          3.93
    9504|           2.7
    9505|          3.43
    9506|          3.79
    9507|          3.35
    9508|          3.08
    9509|          3.54
    9510|          3.69
    9511|          3.29
    9512|          2.36
    9513|          3.72
    9514|          3.28
    9515|          2.72
    9516|          3.11
    9517|          3.17
    9518|          2.46
    9519|          3.55
    9520|          3.31
    9521|          3.49
    9522|          3.02
    9523|          3.13
    9524|          3.53
    9525|          3.62
    9526|           3.0
    9527|           2.2
    9528|          4.17
    9529|          1.97
    9530|          2.44
    9531|          2.79
    9532|          3.75
    9533|          2.29
    9534|          3.66
    9535|          3.83
    9536|          3.71
    9537|          2.99
    9538|          3.04
    9539|          3.87
    9540|          3.98
    9541|          2.52
    9542|          3.35
    9543|          3.72
    9544|          3.67
    9545|          2.59
    9546|          2.61
    9547|          2.67
    9548|          3.86
    9549|          3.55
    9550|          2.28
    9551|          2.92
    9552|          3.83
    9553|          2.75
    9554|          3.95
    9555|           3.1
    9556|           3.7
    9557|          3.08
    9558|          3.39
    9559|          3.64
    9560|          3.29
    9561|          2.64
    9562|          2.53
    9563|          3.14
    9564|           2.9
    9565|           3.6
    9566|          3.94
    9567|           3.8
    9568|          2.93
    9569|          3.86
    9570|          1.81
    9571|          3.23
    9572|           2.7
    9573|          3.48
    9574|          3.15
    9575|           3.0
    9576|           3.2
    9577|          4.01
    9578|          3.71
    9579|          2.91
    9580|          2.82
    9581|           3.7
    9582|          3.94
    9583|          3.01
    9584|           3.2
    9585|          2.87
    9586|          2.42
    9587|          3.65
    9588|          3.05
    9589|           2.5
    9590|          3.66
    9591|          3.51
    9592|          3.87
    9593|          3.81
    9594|          3.26
    9595|          2.78
    9596|          3.49
    9597|          2.53
    9598|          3.84
    9599|          3.18
    9600|          1.81
    9601|          2.52
    9602|          2.45
    9603|          3.06
    9604|          2.19
    9605|          3.59
    9606|          3.34
    9607|          3.35
    9608|          3.14
    9609|           3.7
    9610|          3.04
    9611|          3.95
    9612|          3.57
    9613|          3.15
    9614|          3.66
    9615|          2.48
    9616|           3.4
    9617|          3.52
    9618|          2.64
    9619|          3.64
    9620|          3.18
    9621|          3.16
    9622|          4.02
    9623|          3.17
    9624|          3.83
    9625|           4.0
    9626|          3.59
    9627|          2.65
    9628|          4.46
    9629|          3.28
    9630|           2.5
    9631|          3.02
    9632|          2.66
    9633|          3.42
    9634|          3.88
    9635|          3.53
    9636|          3.07
    9637|          3.67
    9638|          3.49
    9639|          2.71
    9640|          3.36
    9641|          2.77
    9642|          2.66
    9643|          3.44
    9644|          4.36
    9645|          3.36
    9646|          2.17
    9647|          3.19
    9648|          3.53
    9649|          3.39
    9650|          2.67
    9651|          3.52
    9652|          3.74
    9653|          3.85
    9654|          3.06
    9655|           3.2
    9656|          2.63
    9657|          2.82
    9658|          3.19
    9659|          3.42
    9660|          2.93
    9661|          2.44
    9662|          3.78
    9663|          3.18
    9664|           2.5
    9665|           3.5
    9666|          3.72
    9667|          3.35
    9668|           3.0
    9669|          3.94
    9670|          2.77
    9671|          3.29
    9672|          3.54
    9673|          2.91
    9674|          3.19
    9675|          3.14
    9676|          3.33
    9677|          3.21
    9678|          3.72
    9679|          3.24
    9680|          2.82
    9681|          3.56
    9682|          2.65
    9683|          3.95
    9684|           2.9
    9685|          3.24
    9686|           3.7
    9687|          3.22
    9688|          3.45
    9689|          3.97
    9690|          3.87
    9691|          3.71
    9692|          3.46
    9693|          3.26
    9694|          3.17
    9695|          3.43
    9696|          1.84
    9697|          3.27
    9698|          2.26
    9699|          3.61
    9700|          2.35
    9701|          3.91
    9702|          3.82
    9703|          2.51
    9704|          3.44
    9705|          3.91
    9706|          2.63
    9707|          3.31
    9708|          2.54
    9709|          3.47
    9710|           3.5
    9711|          3.78
    9712|           3.8
    9713|          3.87
    9714|           3.3
    9715|          3.43
    9716|          2.75
    9717|          3.37
    9718|          3.08
    9719|          1.91
    9720|           3.1
    9721|          2.46
    9722|          3.36
    9723|          3.38
    9724|          2.99
    9725|          3.17
    9726|          3.37
    9727|          3.34
    9728|          3.89
    9729|          3.33
    9730|          2.29
    9731|          3.54
    9732|          3.42
    9733|          3.74
    9734|          3.82
    9735|          3.27
    9736|          3.02
    9737|          3.59
    9738|          3.43
    9739|          3.52
    9740|          3.23
    9741|           3.4
    9742|          3.08
    9743|          3.67
    9744|          2.36
    9745|           2.9
    9746|          2.97
    9747|          3.87
    9748|           2.4
    9749|          3.59
    9750|          2.77
    9751|          2.94
    9752|          3.23
    9753|           2.9
    9754|          2.36
    9755|          2.46
    9756|          3.29
    9757|          3.68
    9758|          2.93
    9759|          3.35
    9760|          3.43
    9761|          3.63
    9762|          3.01
    9763|          3.06
    9764|          2.71
    9765|          3.56
    9766|          3.97
    9767|          3.52
    9768|          3.51
    9769|          2.51
    9770|          3.02
    9771|          4.01
    9772|          3.05
    9773|          2.98
    9774|          3.41
    9775|          1.93
    9776|          2.79
    9777|          3.31
    9778|          3.11
    9779|          3.56
    9780|          2.82
    9781|           2.6
    9782|          2.93
    9783|          2.25
    9784|          3.62
    9785|          3.27
    9786|          4.04
    9787|          3.26
    9788|          3.53
    9789|          3.36
    9790|          2.99
    9791|          3.24
    9792|          3.09
    9793|          3.11
    9794|          3.29
    9795|          2.98
    9796|          2.94
    9797|          2.86
    9798|          3.51
    9799|          2.97
    9800|          3.25
    9801|          3.34
    9802|          3.66
    9803|          2.88
    9804|          2.61
    9805|          3.73
    9806|          3.05
    9807|           3.4
    9808|          3.42
    9809|          3.74
    9810|          3.58
    9811|          3.72
    9812|          2.98
    9813|          3.56
    9814|          3.63
    9815|          3.46
    9816|          2.93
    9817|          3.07
    9818|          3.94
    9819|          3.86
    9820|          3.53
    9821|          2.39
    9822|          2.76
    9823|          3.97
    9824|          3.34
    9825|          3.59
    9826|          4.09
    9827|          2.47
    9828|          3.86
    9829|          3.47
    9830|          3.66
    9831|          3.39
    9832|          3.03
    9833|          3.84
    9834|          2.94
    9835|           3.4
    9836|          4.09
    9837|          3.59
    9838|          2.88
    9839|          2.34
    9840|          3.26
    9841|          2.82
    9842|           3.0
    9843|          3.77
    9844|          3.49
    9845|          3.99
    9846|           3.2
    9847|          2.68
    9848|          4.03
    9849|          3.24
    9850|          2.84
    9851|          3.17
    9852|          2.88
    9853|          2.15
    9854|          3.79
    9855|          2.64
    9856|          3.09
    9857|          3.13
    9858|          2.38
    9859|          2.92
    9860|          2.23
    9861|          3.09
    9862|          3.89
    9863|          3.14
    9864|          4.64
    9865|          3.56
    9866|          3.74
    9867|          3.48
    9868|          3.87
    9869|          2.92
    9870|          3.03
    9871|          2.41
    9872|          2.54
    9873|          2.96
    9874|           3.1
    9875|          2.93
    9876|          2.79
    9877|           3.7
    9878|          3.23
    9879|          2.81
    9880|          2.33
    9881|          2.15
    9882|          3.83
    9883|          2.83
    9884|          3.15
    9885|          2.91
    9886|           3.6
    9887|          2.52
    9888|          3.53
    9889|          3.23
    9890|          3.44
    9891|          2.37
    9892|          3.54
    9893|          3.36
    9894|          2.81
    9895|          2.74
    9896|          2.75
    9897|          2.12
    9898|          2.94
    9899|          3.26
    9900|          3.07
    9901|          3.45
    9902|          3.64
    9903|          2.48
    9904|          3.24
    9905|          3.78
    9906|          1.89
    9907|           3.3
    9908|          3.97
    9909|          4.33
    9910|          3.04
    9911|          3.03
    9912|          2.53
    9913|          3.59
    9914|          2.65
    9915|          2.62
    9916|          3.42
    9917|          2.68
    9918|           2.6
    9919|           3.2
    9920|          3.07
    9921|          3.03
    9922|          4.07
    9923|           3.4
    9924|          3.14
    9925|          3.55
    9926|          2.81
    9927|          2.83
    9928|          2.57
    9929|          4.08
    9930|          2.46
    9931|          2.49
    9932|          2.43
    9933|          3.05
    9934|          2.39
    9935|          3.65
    9936|          3.49
    9937|          3.69
    9938|          3.45
    9939|          3.43
    9940|          3.55
    9941|          3.63
    9942|          1.89
    9943|          3.34
    9944|          2.26
    9945|          3.69
    9946|          3.92
    9947|          3.28
    9948|          3.06
    9949|          3.55
    9950|          3.47
    9951|          3.39
    9952|           3.2
    9953|          2.82
    9954|          3.94
    9955|          3.09
    9956|          2.86
    9957|           2.7
    9958|          3.75
    9959|          3.31
    9960|          4.02
    9961|          4.05
    9962|           3.0
    9963|          2.99
    9964|          3.85
    9965|          3.04
    9966|          3.43
    9967|          2.92
    9968|          3.37
    9969|          2.91
    9970|          3.88
    9971|          3.21
    9972|          2.88
    9973|          3.44
    9974|          2.89
    9975|          1.89
    9976|          3.62
    9977|          3.14
    9978|          2.68
    9979|          4.22
    9980|          3.34
    9981|          3.87
    9982|          3.43
    9983|          3.76
    9984|          3.71
    9985|          3.26
    9986|          3.54
    9987|          3.69
    9988|          3.66
    9989|          2.74
    9990|          3.36
    9991|          3.46
    9992|          2.43
    9993|          3.96
    9994|          3.21
    9995|           3.5
    9996|          3.07
    9997|          3.43
    9998|          3.15
    9999|          2.08
   10000|           2.9
   10001|           3.8
   10002|          3.44
   10003|          2.47
   10004|          4.21
   10005|          3.25
   10006|          2.82
   10007|          2.54
   10008|          3.57
   10009|           3.3
   10010|           2.4
   10011|          4.28
   10012|          3.12
   10013|          3.28
   10014|          3.19
   10015|          3.82
   10016|           2.9
   10017|          2.98
   10018|          3.65
   10019|           3.4
   10020|          3.83
   10021|          2.01
   10022|          3.16
   10023|          3.65
   10024|          3.43
   10025|          3.14
   10026|           1.9
   10027|          3.83
   10028|          2.97
   10029|          3.08
   10030|          2.79
   10031|          3.28
   10032|          3.67
   10033|           3.1
   10034|          2.62
   10035|          4.03
   10036|          3.83
   10037|          3.24
   10038|          3.08
   10039|          2.68
   10040|          2.91
   10041|          3.09
   10042|           4.5
   10043|           4.1
   10044|          3.57
   10045|          2.96
   10046|          2.36
   10047|          3.88
   10048|          3.33
   10049|          2.32
   10050|           2.7
   10051|          3.22
   10052|          3.17
   10053|          3.71
   10054|          2.89
   10055|          3.36
   10056|          3.37
   10057|          3.08
   10058|          3.01
   10059|          1.91
   10060|          2.92
   10061|          4.27
   10062|          3.41
   10063|          3.84
   10064|          3.03
   10065|          3.14
   10066|          2.91
   10067|          3.23
   10068|          3.68
   10069|          2.37
   10070|          2.01
   10071|          4.01
   10072|          4.23
   10073|          3.24
   10074|          3.97
   10075|          2.09
   10076|           3.6
   10077|          3.79
   10078|          3.22
   10079|           4.0
   10080|          4.43
   10081|          3.47
   10082|          2.67
   10083|          3.23
   10084|          3.84
   10085|          2.93
   10086|          3.28
   10087|          3.67
   10088|          3.87
   10089|           2.9
   10090|          4.08
   10091|          2.69
   10092|          4.01
   10093|          2.37
   10094|          3.55
   10095|          3.89
   10096|          3.81
   10097|          2.59
   10098|          2.38
   10099|          3.94
   10100|          2.91
   10101|          3.61
   10102|          3.22
   10103|          3.88
   10104|          3.62
   10105|          3.51
   10106|          2.94
   10107|          3.38
   10108|          2.23
   10109|          2.93
   10110|          2.62
   10111|          3.71
   10112|          4.18
   10113|          3.31
   10114|          3.11
   10115|          3.06
   10116|          3.06
   10117|          3.77
   10118|          3.68
   10119|          3.43
   10120|          3.14
   10121|          4.16
   10122|          3.34
   10123|          3.26
   10124|          2.86
   10125|          3.52
   10126|          3.71
   10127|          3.12
   10128|          3.23
   10129|          2.95
   10130|          3.68
   10131|          3.38
   10132|           3.1
   10133|          3.04
   10134|          3.94
   10135|          3.71
   10136|          3.41
   10137|          3.87
   10138|          2.92
   10139|          3.57
   10140|          3.83
   10141|          4.16
   10142|          3.53
   10143|          3.83
   10144|          3.49
   10145|          2.89
   10146|           3.4
   10147|          4.18
   10148|          2.84
   10149|          2.47
   10150|          3.05
   10151|          3.31
   10152|          3.79
   10153|          3.18
   10154|          3.07
   10155|          3.39
   10156|          2.76
   10157|           3.8
   10158|          3.59
   10159|          3.89
   10160|          3.06
   10161|          3.38
   10162|          3.99
   10163|          2.19
   10164|          3.89
   10165|          2.81
   10166|           1.9
   10167|          2.79
   10168|          3.04
   10169|          3.51
   10170|          3.49
   10171|          3.22
   10172|          3.35
   10173|          3.15
   10174|          3.34
   10175|           2.9
   10176|          3.25
   10177|          2.55
   10178|          3.19
   10179|          3.93
   10180|          2.41
   10181|          2.78
   10182|          3.15
   10183|          2.44
   10184|          2.49
   10185|          3.92
   10186|          3.39
   10187|          3.08
   10188|          3.23
   10189|          3.32
   10190|          3.28
   10191|          3.63
   10192|          2.89
   10193|          3.44
   10194|           2.6
   10195|          3.56
   10196|          2.73
   10197|          2.59
   10198|          3.24
   10199|           3.7
   10200|          3.14
   10201|          3.53
   10202|          3.66
   10203|          3.26
   10204|           3.0
   10205|          2.75
   10206|          2.55
   10207|           3.3
   10208|           2.2
   10209|          3.31
   10210|          1.92
   10211|          3.49
   10212|          3.67
   10213|          3.82
   10214|          3.12
   10215|          3.57
   10216|          3.38
   10217|          2.58
   10218|          3.16
   10219|           2.7
   10220|           2.9
   10221|          3.51
   10222|          3.73
   10223|           3.9
   10224|          3.02
   10225|          3.83
   10226|          3.24
   10227|          3.74
   10228|          2.86
   10229|          3.07
   10230|          3.36
   10231|          3.73
   10232|          2.54
   10233|          3.15
   10234|          3.07
   10235|          2.29
   10236|          3.44
   10237|          3.03
   10238|          2.66
   10239|          3.63
   10240|          3.03
   10241|          3.46
   10242|          3.05
   10243|          2.66
   10244|          2.32
   10245|          3.59
   10246|          2.97
   10247|          2.54
   10248|          2.56
   10249|          2.72
   10250|          3.21
   10251|           4.2
   10252|          2.95
   10253|          3.09
   10254|          3.93
   10255|          3.95
   10256|          3.38
   10257|          3.39
   10258|          1.93
   10259|          3.72
   10260|           3.0
   10261|          2.96
   10262|          3.05
   10263|          3.23
   10264|          3.34
   10265|          3.81
   10266|          3.31
   10267|          3.35
   10268|          2.49
   10269|          2.76
   10270|          2.83
   10271|          3.43
   10272|          3.88
   10273|          3.81
   10274|          3.29
   10275|          3.58
   10276|          4.03
   10277|          3.92
   10278|          3.08
   10279|          3.61
   10280|          3.83
   10281|          3.69
   10282|          2.74
   10283|          4.11
   10284|          3.67
   10285|           3.5
   10286|          3.49
   10287|          3.94
   10288|          2.74
   10289|          3.63
   10290|          3.56
   10291|          3.02
   10292|          3.75
   10293|          3.49
   10294|          3.34
   10295|          2.94
   10296|          3.29
   10297|          3.44
   10298|          3.79
   10299|           3.6
   10300|          3.72
   10301|          3.32
   10302|          3.43
   10303|          1.86
   10304|          2.85
   10305|          2.19
   10306|          2.92
   10307|          2.88
   10308|          3.69
   10309|          2.53
   10310|          1.91
   10311|          4.15
   10312|          1.98
   10313|          4.28
   10314|           3.3
   10315|          2.47
   10316|          4.09
   10317|          3.68
   10318|          3.77
   10319|          3.26
   10320|          3.31
   10321|          4.22
   10322|          2.91
   10323|          2.31
   10324|          3.13
   10325|           3.7
   10326|          3.02
   10327|          2.86
   10328|          3.86
   10329|          3.15
   10330|          3.07
   10331|           2.9
   10332|          1.54
   10333|          3.42
   10334|          3.67
   10335|          3.11
   10336|          3.79
   10337|          3.08
   10338|          3.69
   10339|          3.43
   10340|          3.82
   10341|          3.63
   10342|          2.67
   10343|          3.46
   10344|          3.41
   10345|           3.6
   10346|          2.95
   10347|          3.68
   10348|          2.54
   10349|          3.57
   10350|          3.41
   10351|          2.58
   10352|          4.27
   10353|          3.98
   10354|          4.15
   10355|          2.24
   10356|          3.35
   10357|          4.14
   10358|          3.18
   10359|          3.29
   10360|          3.74
   10361|          4.06
   10362|          3.56
   10363|          3.51
   10364|           3.4
   10365|          3.86
   10366|          2.29
   10367|          3.45
   10368|          2.61
   10369|          4.05
   10370|          2.65
   10371|          3.63
   10372|          4.01
   10373|          2.51
   10374|           3.3
   10375|          3.57
   10376|          3.64
   10377|          1.75
   10378|           3.7
   10379|          3.59
   10380|          3.58
   10381|          3.54
   10382|          3.47
   10383|          3.73
   10384|          2.22
   10385|          3.39
   10386|          3.04
   10387|           3.0
   10388|          3.31
   10389|          3.26
   10390|          3.97
   10391|          2.93
   10392|          3.21
   10393|          3.09
   10394|          2.95
   10395|          3.38
   10396|           3.7
   10397|           2.8
   10398|          1.63
   10399|          2.88
   10400|          3.21
   10401|          3.18
   10402|          2.91
   10403|          2.85
   10404|          2.95
   10405|          3.07
   10406|          3.91
   10407|          3.19
   10408|          3.03
   10409|          3.35
   10410|          2.82
   10411|          3.78
   10412|          3.41
   10413|          3.14
   10414|          2.79
   10415|          2.45
   10416|          3.08
   10417|          3.44
   10418|          4.25
   10419|          3.04
   10420|          3.67
   10421|          2.93
   10422|          3.68
   10423|          3.77
   10424|          3.77
   10425|          2.69
   10426|          4.01
   10427|          2.78
   10428|          3.64
   10429|          3.43
   10430|          2.47
   10431|          3.72
   10432|           2.5
   10433|           4.0
   10434|          2.26
   10435|          2.83
   10436|           3.4
   10437|          3.66
   10438|          2.95
   10439|          3.77
   10440|          3.37
   10441|          3.53
   10442|          3.12
   10443|          3.24
   10444|          3.15
   10445|          3.74
   10446|          3.78
   10447|          3.32
   10448|          2.97
   10449|          4.16
   10450|           3.7
   10451|          3.74
   10452|          2.83
   10453|          3.76
   10454|          2.81
   10455|          3.69
   10456|          3.59
   10457|          2.55
   10458|          3.59
   10459|           4.0
   10460|          3.95
   10461|          3.81
   10462|          2.28
   10463|          2.68
   10464|           4.6
   10465|          3.84
   10466|          3.77
   10467|          3.24
   10468|           3.0
   10469|          2.78
   10470|          3.17
   10471|          3.29
   10472|          3.54
   10473|          2.82
   10474|          3.19
   10475|          2.16
   10476|          3.78
   10477|          3.57
   10478|          2.53
   10479|          3.29
   10480|          3.54
   10481|          2.36
   10482|           3.8
   10483|          2.66
   10484|          2.87
   10485|          2.48
   10486|          3.05
   10487|          3.19
   10488|          3.37
   10489|          3.29
   10490|           3.1
   10491|          3.91
   10492|          3.62
   10493|          3.15
   10494|          2.92
   10495|          3.04
   10496|          2.62
   10497|          3.29
   10498|          2.16
   10499|          3.06
   10500|          3.27
   10501|          3.62
   10502|          3.05
   10503|          3.19
   10504|          3.92
   10505|          2.95
   10506|          3.93
   10507|          2.24
   10508|          3.78
   10509|          3.74
   10510|          3.18
   10511|          2.79
   10512|          4.01
   10513|          2.53
   10514|          2.53
   10515|          2.73
   10516|          2.52
   10517|          2.13
   10518|          3.35
   10519|          3.98
   10520|          3.06
   10521|          2.81
   10522|          2.59
   10523|          2.71
   10524|           3.4
   10525|          3.11
   10526|          2.84
   10527|          3.14
   10528|          3.21
   10529|          3.65
   10530|          3.41
   10531|          2.63
   10532|          3.56
   10533|          2.12
   10534|          2.76
   10535|          3.57
   10536|          3.69
   10537|          3.33
   10538|           2.9
   10539|          3.86
   10540|          3.14
   10541|          3.23
   10542|          2.74
   10543|          2.99
   10544|          2.37
   10545|          3.95
   10546|          2.25
   10547|           3.3
   10548|           3.2
   10549|          2.02
   10550|          3.72
   10551|          3.12
   10552|          4.15
   10553|           3.0
   10554|          3.89
   10555|          2.91
   10556|          3.57
   10557|          3.23
   10558|          3.45
   10559|          3.83
   10560|          4.04
   10561|          3.75
   10562|          2.91
   10563|          2.23
   10564|          3.52
   10565|          2.37
   10566|          3.26
   10567|          2.17
   10568|          3.25
   10569|          3.75
   10570|          2.94
   10571|          2.32
   10572|          3.21
   10573|          3.93
   10574|          3.24
   10575|          4.17
   10576|          3.76
   10577|          2.64
   10578|           3.6
   10579|          2.92
   10580|           4.1
   10581|          3.16
   10582|          3.55
   10583|          3.55
   10584|           3.0
   10585|           2.8
   10586|          3.47
   10587|          2.28
   10588|          2.21
   10589|          3.43
   10590|          2.49
   10591|          2.43
   10592|          3.44
   10593|          3.68
   10594|          3.18
   10595|          3.63
   10596|          3.15
   10597|           4.0
   10598|          4.37
   10599|          3.74
   10600|          2.98
   10601|          3.51
   10602|          2.79
   10603|           3.6
   10604|          3.37
   10605|          3.67
   10606|          3.88
   10607|          4.01
   10608|          3.69
   10609|          4.01
   10610|          2.96
   10611|          3.56
   10612|          3.88
   10613|          3.85
   10614|          3.14
   10615|          3.49
   10616|          3.43
   10617|          3.59
   10618|          3.31
   10619|          2.96
   10620|          4.06
   10621|          3.57
   10622|          3.26
   10623|          1.94
   10624|          3.13
   10625|          3.36
   10626|          2.66
   10627|          3.58
   10628|          2.69
   10629|          2.43
   10630|          3.42
   10631|           2.7
   10632|          2.54
   10633|          2.76
   10634|          3.75
   10635|          3.28
   10636|          3.88
   10637|          3.94
   10638|          1.94
   10639|          3.58
   10640|          4.19
   10641|          3.98
   10642|          2.76
   10643|          4.45
   10644|          4.45
   10645|          3.33
   10646|           3.2
   10647|           3.5
   10648|          2.76
   10649|          2.63
   10650|          3.03
   10651|          2.91
   10652|          2.42
   10653|          1.99
   10654|          3.79
   10655|          3.55
   10656|          3.06
   10657|          2.95
   10658|          2.63
   10659|          2.67
   10660|          3.62
   10661|          3.86
   10662|          3.98
   10663|          3.17
   10664|          3.69
   10665|          2.63
   10666|          3.98
   10667|          3.49
   10668|          3.38
   10669|          3.89
   10670|           2.8
   10671|          3.13
   10672|          2.37
   10673|           3.3
   10674|           2.4
   10675|           2.6
   10676|          3.18
   10677|          3.48
   10678|           3.8
   10679|          3.93
   10680|          2.92
   10681|          3.06
   10682|          4.18
   10683|          3.85
   10684|          2.04
   10685|          3.15
   10686|          3.83
   10687|          1.81
   10688|           2.7
   10689|          3.29
   10690|          3.17
   10691|          3.03
   10692|          3.94
   10693|          3.65
   10694|          3.65
   10695|          3.11
   10696|          3.16
   10697|          3.37
   10698|          2.93
   10699|          3.85
   10700|          2.11
   10701|          3.45
   10702|          3.66
   10703|          2.07
   10704|          3.26
   10705|          2.31
   10706|           2.8
   10707|          3.09
   10708|           2.7
   10709|           3.3
   10710|           3.3
   10711|          3.01
   10712|          3.35
   10713|          3.19
   10714|          1.93
   10715|          2.83
   10716|          3.29
   10717|          3.73
   10718|          2.64
   10719|           1.8
   10720|          3.63
   10721|          3.06
   10722|          3.16
   10723|          2.16
   10724|          3.32
   10725|          3.26
   10726|          3.66
   10727|          2.68
   10728|          2.37
   10729|          3.95
   10730|          3.36
   10731|          3.05
   10732|          3.27
   10733|          3.36
   10734|          3.84
   10735|          3.32
   10736|          3.67
   10737|          3.61
   10738|          3.89
   10739|          3.44
   10740|          3.38
   10741|           2.8
   10742|          3.57
   10743|          4.05
   10744|          3.67
   10745|          2.98
   10746|          4.13
   10747|          3.67
   10748|          3.65
   10749|           3.2
   10750|          3.56
   10751|          2.97
   10752|          3.34
   10753|          2.77
   10754|          2.94
   10755|          3.61
   10756|          3.08
   10757|          3.99
   10758|          2.91
